Customer ID,Recency,Frequency,Monetary,Segment
15389,172,5,2733.8,1
15390,396,2,1216.66,5
15391,584,1,289.87,0
15392,5,7,2911.62,1
15393,16,5,891.34,1
15394,10,11,5286.8,1
15395,326,1,107.45,5
15396,113,2,796.38,1
15397,290,1,94.0,5
15398,16,2,1345.53,1
15399,1,3,815.77,1
15400,92,8,1302.3,1
15401,452,2,216.95000000000002,5
15402,149,6,1830.54,1
15403,492,2,170.88,0
15404,376,1,257.06,5
15405,189,2,659.84,1
15406,31,4,975.87,1
15407,34,4,1046.74,1
15408,264,1,267.18,5
15409,721,1,131.25,0
15410,84,10,4685.72,1
15411,26,4,1348.93,1
15412,171,1,190.53,1
15413,692,5,6798.72,0
15414,10,3,774.9000000000001,1
15415,313,1,559.61,5
15416,65,7,4572.82,1
15417,85,1,508.8,1
15418,425,2,449.42,5
15419,25,1,135.86,1
15420,434,6,743.0,5
15421,59,10,3805.34,1
15422,323,7,1619.97,5
15423,38,3,266.89,1
15424,254,3,597.78,5
15425,400,4,1941.1200000000001,5
15426,19,9,2538.92,1
15427,33,3,1430.54,1
15428,15,4,762.75,1
15429,27,2,397.35,1
15430,468,2,954.75,5
15431,503,1,153.24,0
15432,23,2,320.76,1
15433,214,2,533.3,5
15434,8,11,2567.06,1
15435,22,1,149.29,1
15436,12,3,1067.75,1
15437,262,2,393.45,5
15438,131,1,156.57999999999998,1
15439,405,4,1269.05,5
15440,55,3,383.68,1
15441,396,3,1254.21,5
15442,249,1,594.0,5
15443,2,14,5114.23,1
15444,9,2,1411.21,1
15445,264,2,284.5,5
15446,377,3,399.75,5
15447,331,5,492.88,5
15448,313,2,788.81,5
15449,26,3,974.52,1
15450,30,1,429.84,1
15451,434,2,226.86,5
15452,30,6,1785.1100000000001,1
15453,2,7,1371.77,1
15454,362,2,305.99,5
15455,598,1,38.25,0
15456,283,10,2091.52,5
15457,262,1,237.07,5
15458,25,2,370.43999999999994,1
15459,417,2,202.82999999999998,5
15460,354,1,214.26,5
15461,461,2,429.7,5
15462,94,4,737.05,1
15463,29,1,126.14,1
15464,338,1,1044.65,5
15465,20,32,12636.15,3
15466,85,4,1560.46,1
15467,9,3,524.88,1
15468,51,3,1430.48,1
15469,50,3,874.25,1
15470,576,1,63.419999999999995,0
15471,2,3,1292.01,1
15472,113,1,371.56,1
15473,14,8,2046.0,1
15474,596,1,150.35,0
15475,77,1,454.10999999999996,1
15476,380,4,2209.98,5
15477,650,1,368.4,0
15478,40,3,1983.48,1
15479,733,1,147.4,0
15480,116,5,6279.0,1
15481,401,1,1993.34,5
15482,16,19,14417.36,3
15483,161,10,817.8199999999999,1
15484,1,6,4652.1,1
15485,30,7,5750.51,1
15486,527,1,102.0,0
15487,680,1,231.32,0
15488,93,5,431.92,1
15489,23,8,2419.61,1
15490,430,1,210.85,5
15491,95,6,3100.09,1
15492,28,2,659.4599999999999,1
15493,33,9,4121.68,1
15494,21,5,3702.6,1
15495,379,1,246.5,5
15496,631,1,146.14000000000001,0
15497,18,9,8657.39,1
15498,3,44,25949.58,3
15499,724,1,158.65,0
15500,8,4,1131.56,1
15501,405,2,399.95,5
15502,16,14,13933.27,1
15503,363,2,257.3,5
15504,81,4,402.7,1
15505,53,5,3610.96,1
15506,23,6,2030.33,1
15507,172,1,475.86,1
15508,189,6,1000.27,1
15509,380,1,152.41,5
15510,331,1,250.0,5
15511,12,5,900.53,1
15512,156,4,331.58,1
15513,33,35,27750.55,3
15514,12,18,6392.06,1
15515,387,1,171.81,5
15516,45,3,62.43,1
15517,233,1,267.03,5
15518,64,15,4189.99,1
15519,383,2,344.61,5
15520,2,1,343.5,1
15521,40,16,7098.24,1
15522,33,2,397.99,1
15523,84,16,17259.19,3
15524,25,2,591.4,1
15525,2,4,1165.15,1
15526,33,2,148.44,1
15527,19,23,5554.89,3
15528,254,1,229.33,5
15529,23,12,5079.32,1
15530,22,5,1808.68,1
15531,8,2,1972.39,1
15532,25,10,3738.85,1
15533,19,3,807.57,1
15534,726,1,162.25,0
15535,173,6,1044.3700000000001,1
15536,409,1,259.09,5
15537,163,1,110.92,1
15538,538,6,3358.3999999999996,0
15539,7,1,538.46,1
15540,11,2,460.68,1
15541,114,1,85.13000000000001,1
15542,512,3,855.71,0
15543,288,2,242.26,5
15544,9,20,8162.43,3
15545,54,2,424.3,1
15546,607,2,1079.1000000000001,0
15547,7,26,10057.05,3
15548,596,1,158.09,0
15549,77,8,2334.16,1
15550,4,12,2211.05,1
15551,37,7,1679.81,1
15552,217,2,252.52,5
15553,60,1,428.93,1
15554,278,1,217.2,5
15555,12,36,12062.69,3
15556,24,1,279.77,1
15557,29,1,468.91,1
15558,639,1,202.68,0
15559,568,1,1109.4,0
15560,398,2,153.52,5
15561,12,8,1934.3899999999999,1
15562,352,3,671.4300000000001,5
15563,22,7,2859.46,1
15564,463,2,70.74000000000001,5
15565,50,2,173.16,1
15566,393,2,227.87,5
15567,19,1,186.01,1
15568,3,3,758.29,1
15569,104,10,3583.45,1
15570,7,25,9254.14,3
15571,12,14,3892.35,1
15572,5,10,3965.2,1
15573,32,5,1188.42,1
15574,178,6,1450.48,1
15575,620,1,30.1,0
15576,38,1,921.37,1
15577,151,5,396.03000000000003,1
15578,162,1,127.1,1
15579,69,5,1250.63,1
15580,377,8,1375.39,5
15581,121,38,7752.74,3
15582,25,3,682.9100000000001,1
15583,376,1,95.96,5
15584,24,6,1268.2,1
15585,177,1,455.3,1
15586,593,3,1139.1,0
15587,50,7,1522.0800000000002,1
15588,678,1,579.6,0
15589,256,3,478.53000000000003,5
15590,382,5,1496.6,5
15591,583,3,217.9,0
15592,47,1,388.58,1
15593,71,1,199.8,1
15594,16,5,1771.78,1
15595,488,1,357.6,0
15596,101,9,3130.04,1
15597,35,2,563.37,1
15598,53,2,548.02,1
15599,27,3,1250.06,1
15600,428,4,1199.31,5
15601,11,30,14960.12,3
15602,8,16,3230.51,1
15603,79,2,88.48,1
15604,52,1,216.39,1
15605,36,9,1936.8,1
15606,61,17,5230.99,1
15607,337,9,1708.97,5
15608,28,5,1785.98,1
15609,184,1,298.48,1
15610,52,1,112.46000000000001,1
15611,10,26,2997.28,3
15612,36,2,195.15,1
15613,610,1,433.71999999999997,0
15614,438,4,3147.36,5
15615,10,47,21373.97,3
15616,438,1,317.11,5
15617,396,3,828.5500000000001,5
15618,33,4,776.851,1
15619,11,1,336.40000000000003,1
15620,57,4,1942.36,1
15621,4,4,1293.03,1
15622,43,17,7852.61,1
15623,141,8,2437.05,1
15624,117,4,588.13,1
15625,104,9,3236.4,1
15626,75,3,1067.52,1
15627,457,2,566.9,5
15628,5,17,5652.26,1
15629,450,4,2240.9,5
15630,45,3,1481.4,1
15631,642,1,596.67,0
15632,16,8,3285.31,1
15633,509,13,4335.96,0
15634,17,2,554.65,1
15635,396,1,100.35,5
15636,90,4,1444.58,1
15637,53,5,797.59,1
15638,379,6,2265.2,5
15639,134,3,1065.08,1
15640,4,29,23828.03,3
15641,105,12,5345.55,1
15642,730,1,105.78000000000002,0
15643,192,3,664.0,1
15644,166,4,803.54,1
15645,19,3,1055.17,1
15646,158,5,974.61,1
15647,415,1,169.0,5
15648,204,2,639.5,5
15649,336,4,2170.35,5
15650,522,2,553.88,0
15651,37,5,1259.06,1
15652,91,5,1405.94,1
15653,93,2,877.4399999999999,1
15654,9,2,922.53,1
15655,243,1,560.67,5
15656,45,4,748.5,1
15657,23,1,30.0,1
15658,190,8,2423.4700000000003,1
15659,44,3,532.49,1
15660,25,15,2812.99,1
15661,317,8,1215.95,5
15662,661,2,283.73,0
15663,106,1,138.14,1
15664,51,4,1254.03,1
15665,168,5,3987.07,1
15666,472,2,632.9399999999999,0
15667,40,1,301.32,1
15668,218,1,76.32000000000001,5
15669,40,4,684.34,1
15670,297,2,325.2,5
15671,19,7,2657.13,1
15672,725,1,45.300000000000004,0
15673,88,9,6204.32,1
15674,73,13,6948.2300000000005,1
15675,81,4,542.04,1
15676,19,3,3435.76,1
15677,49,3,1305.63,1
15678,53,3,1825.94,1
15679,24,4,781.28,1
15680,9,10,4507.58,1
15681,25,14,2989.7,1
15682,599,2,318.24,0
15683,117,2,524.54,1
15684,547,3,173.95,0
15685,450,1,55.980000000000004,5
15686,420,1,90.0,5
15687,9,9,2993.1,1
15688,419,1,190.57,5
15689,120,3,521.03,1
15690,4,2,239.76,1
15691,252,4,571.3,5
15692,28,1,191.04,1
15693,659,1,37.5,0
15694,1,24,10810.81,3
15695,267,4,1131.04,5
15696,33,13,3881.2200000000003,1
15697,690,1,246.75,0
15698,624,1,46.2,0
15699,18,1,309.65,1
15700,172,2,696.68,1
15701,2,4,1529.0,1
15702,476,2,140.39000000000001,0
15703,265,1,211.5,5
15704,140,6,3734.6600000000003,1
15705,201,1,143.1,5
15706,64,4,1060.56,1
15707,35,4,916.98,1
15708,41,9,4204.4400000000005,1
15709,284,2,327.85,5
15710,417,1,898.87,5
15711,557,2,420.25,0
15712,9,12,3472.4100000000003,1
15713,143,4,1010.79,1
15714,12,5,783.96,1
15715,556,5,658.02,0
15716,146,11,3014.66,1
15717,234,5,607.0,5
15718,540,1,293.79,0
15719,33,31,10195.97,3
15720,24,2,739.22,1
15721,12,1,471.40000000000003,1
15722,36,11,5234.0,1
15723,365,4,930.7,5
15724,201,3,310.85,5
15725,15,1,415.25,1
15726,390,1,321.91,5
15727,17,15,9371.71,1
15728,380,2,544.6,5
15729,213,3,192.55,5
15730,66,5,1726.58,1
15731,554,1,125.3,0
15732,212,10,1682.07,1
15733,283,1,162.3,5
15734,115,4,2263.3,1
15735,421,1,327.68,5
15736,435,2,1767.12,5
15737,15,8,1188.1200000000001,1
15738,19,41,13372.970000000001,3
15739,66,1,449.12,1
15740,49,1,154.88,1
15741,458,2,208.62,5
15742,619,1,156.87,0
15743,16,4,775.96,1
15744,78,1,34.8,1
15745,19,4,1094.59,1
15746,134,1,196.88,1
15747,13,9,2499.81,1
15748,40,3,609.8100000000001,1
15749,235,3,44534.3,5
15750,3,18,6793.511,3
15751,461,11,1380.44,5
15752,40,9,4184.56,1
15753,305,1,79.2,5
15754,51,9,3037.61,1
15755,10,17,5993.12,1
15756,61,4,528.01,1
15757,66,6,2940.36,1
15758,25,1,205.25,1
15759,218,7,830.9300000000001,5
15760,631,2,13916.34,0
15761,443,1,143.05,5
15762,65,2,583.75,1
15763,32,2,1086.92,1
15764,88,8,4503.08,1
15765,667,1,370.63,0
15766,64,3,831.06,1
15768,116,34,15308.89,3
15769,7,46,88704.32,3
15770,613,1,321.45,0
15771,604,3,1006.54,0
15772,418,1,280.88,5
15773,6,2,774.52,1
15774,69,6,1288.34,1
15775,245,2,150.5,5
15776,133,1,241.62,1
15777,241,7,1762.61,5
15778,431,1,307.95,5
15779,463,2,124.08000000000001,5
15780,184,3,475.28000000000003,1
15781,25,3,345.46,1
15782,10,4,4014.1,1
15783,11,1,246.3,1
15784,468,2,848.3299999999999,5
15785,33,16,5969.93,1
15786,46,5,8501.62,1
15787,26,3,933.26,1
15788,509,1,221.82999999999998,0
15789,358,6,1962.01,5
15790,10,1,218.75,1
15791,44,5,3608.34,1
15792,400,2,933.84,5
15793,15,8,2399.57,1
15794,736,2,777.0,0
15795,150,8,1979.8700000000001,1
15796,1,17,5171.63,1
15797,113,6,2821.08,1
15798,493,3,1535.37,0
15799,76,4,1421.34,1
15800,107,7,1227.07,1
15801,46,3,1063.95,1
15802,143,1,451.42,1
15803,51,4,1929.66,1
15804,1,13,4206.39,1
15805,23,30,10148.93,3
15806,46,3,784.58,1
15807,50,5,1817.52,1
15808,306,21,18133.3,3
15809,36,7,1274.44,1
15810,79,8,2999.04,1
15811,22,7,3776.0,1
15812,107,12,5201.47,1
15813,208,2,1303.9099999999999,5
15814,17,6,2634.44,1
15815,64,5,2100.6,1
15816,542,2,144.14999999999998,0
15817,421,3,2766.4,5
15818,588,1,340.5,0
15819,49,10,3934.79,1
15820,320,1,206.98,5
15821,44,2,570.96,1
15822,3,6,1840.06,1
15823,372,3,3897.17,5
15824,453,2,890.94,5
15825,172,1,532.94,1
15826,56,4,2598.28,1
15827,73,28,3794.07,3
15828,375,1,1108.82,5
15829,99,2,636.14,1
15830,38,1,576.0,1
15831,58,3,794.64,1
15832,254,1,836.79,5
15833,738,1,80.4,0
15834,70,7,3764.39,1
15835,44,4,954.09,1
15836,50,1,137.37,1
15837,65,2,777.01,1
15838,11,34,74163.0,3
15839,33,3,1048.49,1
15840,59,2,355.56,1
15841,73,9,2742.41,1
15842,393,2,548.8,5
15843,304,1,118.95000000000002,5
15844,46,1,130.73999999999998,1
15845,18,11,4426.28,1
15846,385,1,107.01,5
15847,38,5,822.57,1
15848,622,1,137.99,0
15850,19,6,1006.75,1
15851,527,1,109.73,0
15852,187,3,257.26,1
15853,52,1,110.8,1
15854,4,21,5578.28,3
15855,137,6,1052.72,1
15856,4,52,33847.27,3
15857,19,2,570.48,1
15858,16,13,3936.34,1
15859,432,1,438.46,5
15860,41,17,2463.96,1
15861,12,12,4369.2,1
15862,8,13,2866.52,1
15863,26,5,355.1,1
15864,22,7,2180.76,1
15865,41,5,2241.42,1
15866,101,1,211.89,1
15867,5,31,9034.95,3
15868,583,1,94.53,0
15869,277,3,321.11,5
15870,33,4,857.46,1
15871,437,1,33.099999999999994,5
15872,15,4,729.25,1
15873,500,4,313.91999999999996,0
15874,64,21,11284.76,3
15875,646,1,108.52,0
15876,409,2,1449.1399999999999,5
15877,2,2,490.33,1
15878,562,2,330.77,0
15879,404,4,1137.8,5
15880,369,1,658.0600000000001,5
15881,312,5,501.39000000000004,5
15882,199,8,1495.98,1
15883,2,2,396.48,1
15884,432,2,244.60000000000002,5
15885,93,15,1951.82,1
15886,60,4,1052.8700000000001,1
15887,407,3,1027.15,5
15888,81,3,429.16,1
15889,157,8,1699.67,1
15890,395,5,535.65,5
15891,227,1,511.68,5
15892,669,1,128.2,0
15893,482,1,305.28000000000003,0
15894,253,2,409.69,5
15895,150,1,179.17,1
15897,194,2,208.59,1
15898,1,25,5513.09,3
15899,369,1,112.5,5
15900,24,4,886.5699999999999,1
15901,17,7,687.72,1
15902,380,1,145.01,5
15903,10,12,8939.84,1
15904,8,1,164.68,1
15905,543,1,114.69,0
15906,20,10,2530.19,1
15907,4,3,882.72,1
15908,491,2,758.62,0
15909,174,1,191.94,1
15910,1,15,2661.17,1
15911,624,8,1700.24,0
15912,178,9,1074.7,1
15913,534,1,6.300000000000001,0
15914,378,2,205.99,5
15915,402,1,364.45,5
15916,16,13,3377.69,1
15917,248,5,530.17,5
15918,191,3,582.88,1
15919,20,2,739.77,1
15920,154,9,569.14,1
15921,173,4,775.26,1
15922,373,1,739.0,5
15923,373,1,254.16,5
15924,731,1,102.82,0
15925,194,1,207.15,5
15926,542,1,134.44,0
15927,647,1,106.54,0
15928,656,1,293.53,0
15929,644,1,594.0,0
15930,67,1,426.63,1
15931,428,1,239.9,5
15932,4,8,2495.87,1
15933,21,3,1107.46,1
15934,418,2,2190.66,5
15935,239,2,416.86,5
15936,379,2,282.79,5
15937,64,1,145.35,1
15938,112,9,734.81,1
15939,90,16,9060.39,1
15940,311,1,35.8,5
15941,637,1,405.0,0
15942,134,1,337.44,1
15943,650,2,271.28999999999996,0
15944,277,4,2164.24,5
15945,365,4,827.27,5
15946,503,3,2304.18,0
15947,83,1,1708.24,1
15948,8,3,1509.0900000000001,1
15949,17,2,364.72,1
15950,32,10,7120.91,1
15951,9,3,1013.17,1
15952,34,4,781.91,1
15953,15,18,3648.08,1
15954,589,1,190.75,0
15955,24,22,8658.36,3
15956,551,2,617.6,0
15957,32,3,921.25,1
15958,74,4,462.12,1
15959,682,3,542.89,0
15960,374,4,410.95,5
15961,379,1,451.28999999999996,5
15962,449,1,289.48,5
15963,20,2,470.76,1
15964,663,1,269.21000000000004,0
15965,17,13,2928.13,1
15966,451,1,426.53000000000003,5
15967,23,12,2966.0,1
15968,388,1,404.55,5
15969,3,5,1127.05,1
15970,304,2,1017.32,5
15971,18,18,5902.83,1
15972,456,5,1769.33,5
15973,367,3,988.44,5
15974,39,7,3442.15,1
15975,84,1,371.01,1
15976,165,6,1694.41,1
15977,17,2,1054.73,1
15978,77,3,3279.42,1
15979,603,1,329.22,0
15980,89,7,6543.68,1
15981,25,21,9362.77,3
15982,605,1,324.51,0
15983,22,8,3924.02,1
15984,3,30,8515.72,3
15985,123,7,2715.28,1
15986,30,2,354.42,1
15987,12,8,1649.47,1
15988,19,3,738.89,1
15989,376,2,368.31,5
15990,44,7,1997.75,1
15991,534,1,150.55,0
15992,4,3,896.6,1
15993,9,7,2777.67,1
15994,55,3,1175.68,1
15995,414,1,694.54,5
15996,88,7,1649.65,1
15998,37,16,8274.14,1
15999,736,1,20.4,0
16000,3,3,12393.7,1
16001,381,1,583.39,5
16002,625,1,169.21,0
16003,30,10,5613.83,1
16004,475,5,2146.39,5
16005,12,10,2365.4900000000002,1
16006,211,2,332.82,5
16007,48,7,3053.06,1
16008,24,15,5339.13,1
16009,22,4,972.11,1
16010,246,11,1694.86,5
16011,8,29,5838.96,3
16012,35,5,2978.59,1
16013,4,84,57140.44,4
16014,38,5,1100.28,1
16015,4,3,704.55,1
16016,3,11,2446.42,1
16017,47,5,1545.58,1
16018,39,4,698.13,1
16019,47,27,17329.16,3
16020,17,3,851.01,1
16021,395,2,487.03,5
16022,260,1,602.63,5
16023,46,3,719.81,1
16024,12,3,483.99,1
16025,30,1,439.65999999999997,1
16026,43,1,236.09,1
16027,92,15,2048.36,1
16028,596,1,82.2,0
16029,39,107,122035.14,4
16030,310,1,331.24,5
16031,92,2,547.9,1
16032,456,6,1965.72,5
16033,6,27,10764.45,3
16034,196,6,911.3199999999999,1
16035,560,1,217.73,0
16036,87,4,2556.84,1
16037,270,5,1509.34,5
16038,8,3,471.78000000000003,1
16039,424,2,456.4,5
16040,65,7,2416.9,1
16041,31,3,3166.4,1
16042,22,8,2245.32,1
16043,38,8,1856.5900000000001,1
16044,435,1,340.84000000000003,5
16045,120,8,3434.9300000000003,1
16046,562,1,235.78,0
16047,682,1,107.14,0
16048,373,4,1075.23,5
16049,40,6,1852.15,1
16050,174,3,300.7,1
16051,682,1,188.44,0
16052,54,1,362.06,1
16053,33,6,3634.84,1
16054,145,4,2111.88,1
16055,221,1,134.8,5
16056,45,1,650.75,1
16057,16,10,3854.85,1
16058,406,1,62.7,5
16059,66,12,3171.82,1
16060,401,3,541.95,5
16061,431,1,89.65,5
16062,10,8,2863.45,1
16063,260,1,335.32,5
16064,725,1,109.31,0
16065,365,8,2359.27,5
16066,17,5,1521.04,1
16067,563,3,3269.11,0
16068,594,1,115.73,0
16069,418,1,457.7,5
16070,22,2,852.15,1
16071,45,4,1076.8,1
16072,288,4,4180.09,5
16073,297,1,122.39999999999999,5
16074,390,1,252.5,5
16075,503,2,736.9300000000001,0
16076,3,10,2234.73,1
16077,626,1,2300.4,0
16078,284,2,362.99,5
16079,17,3,1352.0,1
16080,82,4,602.5600000000001,1
16081,56,8,4436.56,1
16082,670,1,106.75,0
16083,101,4,2351.42,1
16084,299,1,436.18,5
16085,23,12,2341.03,1
16086,59,10,2864.9900000000002,1
16087,389,5,1739.92,5
16088,576,2,1437.43,0
16089,386,2,263.49,5
16090,624,1,180.56,0
16091,155,2,315.06,1
16092,115,6,1587.94,1
16093,107,1,17.0,1
16094,12,11,3695.56,1
16095,456,1,447.05,5
16096,264,4,1584.97,5
16097,240,1,185.04999999999998,5
16098,88,14,4441.3,1
16099,50,7,1573.2,1
16100,463,1,582.64,5
16101,71,4,3229.16,1
16102,42,3,1842.14,1
16103,7,22,6191.71,3
16104,62,9,2774.46,1
16105,249,5,2386.19,5
16106,66,1,108.38,1
16107,18,7,3204.1600000000003,1
16108,85,4,2235.92,1
16109,219,3,939.48,5
16110,45,4,1781.59,1
16111,428,1,549.33,5
16112,143,4,195.73999999999998,1
16113,183,1,161.38,1
16114,171,1,135.75000000000003,1
16115,10,12,2553.8,1
16116,212,1,612.78,5
16117,190,3,654.4,1
16118,653,1,4376.25,0
16119,8,8,1720.81,1
16120,59,6,2967.51,1
16121,57,5,1450.04,1
16122,73,6,1001.34,1
16123,52,1,307.78,1
16124,317,4,1772.49,5
16125,367,14,4581.7,5
16126,29,15,14644.6,3
16127,39,2,801.31,1
16128,18,11,3801.05,1
16129,407,3,1396.05,5
16130,422,4,987.48,5
16131,52,12,9957.42,1
16132,544,2,664.1999999999999,0
16133,4,56,22992.260000000002,3
16134,22,5,2145.34,1
16135,263,2,819.45,5
16136,60,4,946.8,1
16137,680,1,422.7,0
16138,379,3,910.35,5
16139,19,5,1111.15,1
16140,66,3,1557.6000000000001,1
16141,88,2,955.94,1
16142,250,1,535.34,5
16143,3,12,4910.83,1
16144,247,1,175.2,5
16145,9,19,6805.4400000000005,3
16146,157,4,946.38,1
16147,134,5,2398.91,1
16148,296,2,386.62,5
16149,5,3,422.22,1
16150,43,10,4395.59,1
16152,269,1,1829.04,5
16153,50,11,5133.49,1
16155,382,5,796.9,5
16156,9,20,6188.18,3
16157,16,3,656.69,1
16158,522,9,628.32,0
16159,282,4,1232.79,5
16160,65,2,1025.44,1
16161,2,43,12744.26,3
16162,252,1,37.4,5
16163,232,6,2849.58,5
16164,17,3,822.48,1
16165,505,1,79.9,0
16166,428,2,435.83,5
16167,414,5,1386.1200000000001,5
16168,11,66,10636.47,3
16169,8,4,1822.97,1
16170,51,20,6869.0,3
16171,59,1,73.2,1
16172,95,8,1884.55,1
16173,16,6,1418.32,1
16174,126,7,2246.75,1
16175,94,7,1836.44,1
16176,421,4,2052.69,5
16177,50,8,2247.31,1
16178,138,2,612.6,1
16179,61,1,215.83,1
16180,100,13,16249.87,1
16181,73,1,305.54,1
16182,72,9,9971.65,1
16183,67,4,1077.81,1
16184,64,6,1158.79,1
16185,17,3,644.72,1
16186,23,26,9026.11,3
16187,32,15,6911.4400000000005,1
16188,45,5,1087.66,1
16189,16,2,215.48,1
16190,40,8,2723.55,1
16191,3,24,15677.82,3
16192,736,1,351.3,0
16193,237,2,630.43,5
16194,375,1,308.59999999999997,5
16195,723,1,323.25,0
16196,489,1,93.3,0
16197,469,9,2016.71,5
16198,75,2,1030.0410000000002,1
16199,392,7,942.75,5
16200,4,12,5608.1,1
16201,3,5,2112.12,1
16202,361,9,2501.9900000000002,5
16203,59,6,1114.54,1
16204,23,3,918.71,1
16205,31,7,1820.1100000000001,1
16206,55,13,2589.87,1
16207,25,1,394.38,1
16208,45,10,3440.45,1
16209,89,9,4146.78,1
16210,2,35,38489.51,3
16211,89,3,1090.59,1
16212,19,4,1293.71,1
16213,79,1,159.0,1
16214,171,4,2038.25,1
16215,81,1,242.35,1
16216,267,1,914.9300000000001,5
16217,235,2,304.25,5
16218,30,13,4439.97,1
16219,501,1,40.8,0
16221,37,9,2186.66,1
16222,318,2,1272.05,5
16223,375,2,1087.05,5
16224,57,5,1616.54,1
16225,45,15,2859.31,1
16226,203,5,672.1700000000001,1
16227,225,3,1027.22,5
16228,385,3,885.71,5
16229,87,6,2867.86,1
16230,190,2,542.03,1
16231,379,4,1074.47,5
16232,44,7,2712.97,1
16233,71,9,1965.71,1
16234,476,3,333.18,0
16235,41,9,2053.71,1
16236,78,1,432.2,1
16237,437,1,136.65,5
16238,423,1,63.66,5
16239,57,6,1492.2,1
16240,24,2,3718.8,1
16241,10,16,4270.51,1
16242,8,14,7404.65,1
16243,34,2,409.1,1
16244,212,2,2579.38,5
16245,24,3,1413.66,1
16246,460,2,821.35,5
16247,170,1,114.56,1
16248,62,1,152.94,1
16249,53,5,1800.07,1
16250,261,3,791.38,5
16251,512,1,128.31,0
16252,383,1,295.09000000000003,5
16253,67,7,7272.2,1
16254,378,3,967.44,5
16255,17,15,4904.25,1
16256,267,3,1629.37,5
16257,177,1,46.95,1
16258,45,15,11942.52,1
16259,410,3,340.94,5
16260,51,1,1035.45,1
16261,17,6,1041.16,1
16262,378,1,755.15,5
16263,423,1,348.16,5
16264,438,2,823.53,5
16265,9,12,6935.17,1
16266,74,14,1757.95,1
16267,591,1,186.66,0
16268,71,2,667.65,1
16269,438,1,717.57,5
16270,353,1,1141.24,5
16271,3,10,3397.82,1
16272,117,1,411.7,1
16273,648,2,318.34000000000003,0
16274,373,1,703.5,5
16275,197,3,2151.11,1
16276,177,3,2629.3900000000003,1
16277,734,1,188.69,0
16278,100,3,1117.84,1
16279,21,9,5698.28,1
16280,725,1,238.05,0
16281,72,3,3424.02,1
16282,340,3,1307.58,5
16283,6,8,4350.32,1
16284,31,3,1018.48,1
16285,646,1,176.9,0
16286,477,2,328.95,0
16287,170,5,1006.98,1
16288,470,1,129.85,5
16289,462,1,136.31,5
16290,465,4,1957.7,5
16291,682,1,117.72,0
16292,122,5,1253.76,1
16293,22,15,4657.95,1
16294,477,1,126.05000000000001,0
16295,10,4,1328.55,1
16296,626,4,1313.67,0
16297,269,1,301.9,5
16298,23,7,1085.7,1
16299,477,1,193.65,0
16300,430,3,1367.32,5
16301,737,1,107.33,0
16302,127,1,233.22,1
16303,26,7,7928.27,1
16304,695,1,381.66,0
16305,139,1,361.21999999999997,1
16306,214,7,1192.82,5
16307,429,3,1194.92,5
16308,38,7,5120.0,1
16309,106,2,706.57,1
16310,414,2,460.08,5
16311,18,2,616.26,1
16312,432,1,171.15,5
16313,3,2,274.15000000000003,1
16314,390,3,1491.4,5
16315,331,2,402.71,5
16316,64,13,5744.91,1
16317,120,5,2192.51,1
16318,35,1,328.15,1
16319,218,1,404.40000000000003,5
16320,172,6,5628.99,1
16321,72,7,604.5500000000001,1
16322,1,2,326.75,1
16323,196,2,353.66,1
16324,128,3,408.59000000000003,1
16325,47,12,3597.5,1
16326,6,24,4721.25,3
16327,14,16,10695.24,1
16328,563,1,310.83,0
16329,428,4,1664.92,5
16330,18,7,625.38,1
16331,432,6,2037.7,5
16332,28,11,2000.01,1
16333,8,22,26626.8,3
16334,492,1,263.73,0
16335,552,7,2753.52,0
16336,421,4,3517.69,5
16337,37,1,151.05,1
16338,157,1,214.79999999999998,1
16339,284,1,94.05,5
16340,107,3,1496.24,1
16341,25,7,3850.79,1
16342,75,4,322.41,1
16343,16,3,614.12,1
16344,158,4,842.42,1
16345,44,2,1178.79,1
16346,385,1,224.51,5
16347,11,11,3442.96,1
16348,32,8,1744.42,1
16349,291,1,53.5,5
16350,21,9,2253.89,1
16351,333,13,3330.0299999999997,5
16352,18,2,494.44,1
16353,4,38,9999.460000000001,3
16354,63,5,1119.46,1
16355,375,1,416.35,5
16356,198,6,415.87,1
16357,33,4,868.37,1
16358,1,5,2919.65,1
16359,7,16,2697.75,1
16360,5,6,3450.41,1
16361,10,4,891.21,1
16362,32,6,922.16,1
16363,53,1,109.36000000000001,1
16364,12,2,705.79,1
16365,18,15,3307.2,1
16366,19,4,1548.1299999999999,1
16367,37,3,1350.48,1
16368,2,3,621.44,1
16369,18,7,2656.56,1
16370,82,4,1301.91,1
16371,449,1,157.2,5
16372,33,5,1290.31,1
16373,382,2,309.49,5
16374,66,5,1723.4,1
16375,470,2,104.0,5
16376,9,2,974.96,1
16377,267,2,1308.48,5
16378,247,3,362.95,5
16379,4,4,2157.4,1
16380,61,1,1743.1499999999999,1
16381,396,2,247.85,5
16382,408,2,353.1,5
16383,75,7,2896.69,1
16384,90,4,1358.95,1
16385,60,5,1028.55,1
16386,29,3,1068.16,1
16387,323,5,882.46,5
16388,654,1,186.05,0
16389,53,4,1382.07,1
16390,537,3,467.5,0
16391,401,4,1052.26,5
16392,270,3,756.7,5
16393,2,23,5482.57,3
16394,57,5,1555.34,1
16395,61,14,3518.41,1
16396,476,1,137.8,0
16397,628,1,123.13,0
16398,154,2,1705.8,1
16399,19,3,630.22,1
